student_id,minutes_watched,years,paid_in_q2
9989,15.47,2021,1
10002,62.32,2021,1
10029,7.05,2021,1
10057,13.35,2021,1
10078,16.63,2021,1
10103,8.75,2021,1
10131,55.77,2021,1
10158,347.7,2021,1
10218,16.65,2021,1
10272,43.9,2021,1
10276,114.22,2021,1
10288,385.67,2021,1
10299,22.83,2021,1
10337,4.6,2021,1
10365,126.75,2021,1
10390,43.15,2021,1
10393,709.27,2021,1
10398,178.83,2021,1
10595,19.17,2021,1
10608,6.05,2021,1
10662,2.93,2021,1
10685,76.45,2021,1
10690,0.08,2021,1
10744,14.55,2021,1
10748,1591.38,2021,1
10791,37.93,2021,1
10839,855.28,2021,1
10902,0.23,2021,1
10938,2.53,2021,1
11002,42.97,2021,1
11026,75.42,2021,1
11082,6.85,2021,1
11124,6.15,2021,1
11209,642.95,2021,1
11227,313.13,2021,1
11311,566.57,2021,1
11325,444.3,2021,1
11365,358.82,2021,1
11404,96.17,2021,1
11489,68.9,2021,1
11538,0.1,2021,1
11583,155.85,2021,1
11604,1117.05,2021,1
11607,93.55,2021,1
11628,35.23,2021,1
11644,27.22,2021,1
11711,27.57,2021,1
11735,431.28,2021,1
11739,5.95,2021,1
11748,87.23,2021,1
11800,74.73,2021,1
11802,0.13,2021,1
11808,70.3,2021,1
11812,0.25,2021,1
11813,0.45,2021,1
11879,2540.88,2021,1
11937,5.38,2021,1
12033,12.93,2021,1
12043,23.58,2021,1
12073,36.52,2021,1
12127,12.98,2021,1
12146,6.62,2021,1
12160,1565.98,2021,1
12207,60.88,2021,1
12222,625.15,2021,1
12234,11.37,2021,1
12241,140.93,2021,1
12246,1.45,2021,1
12270,0.95,2021,1
12279,0.07,2021,1
12385,139.68,2021,1
12442,134.97,2021,1
12473,143.57,2021,1
12508,718.97,2021,1
12534,58.78,2021,1
12551,272.8,2021,1
12589,234.95,2021,1
12610,256.95,2021,1
12644,0.95,2021,1
12701,0.1,2021,1
12735,217.38,2021,1
12751,65.12,2021,1
12761,309.87,2021,1
12771,88.27,2021,1
12781,906.67,2021,1
12797,5.02,2021,1
12802,111.33,2021,1
12807,18.77,2021,1
12808,3.08,2021,1
12809,56.13,2021,1
12811,0.38,2021,1
12816,50.62,2021,1
12857,229.5,2021,1
12868,12.22,2021,1
12898,87.75,2021,1
12971,36.55,2021,1
12989,883.03,2021,1
13043,110.05,2021,1
13073,1211.17,2021,1
13076,259.97,2021,1
13079,1392.7,2021,1
13132,451.05,2021,1
13134,15.22,2021,1
13169,2.02,2021,1
13179,143.47,2021,1
13180,248.02,2021,1
13266,439.6,2021,1
13463,48.28,2021,1
13474,71.2,2021,1
13501,86.15,2021,1
13510,168.22,2021,1
13566,12.87,2021,1
13586,1.05,2021,1
13620,1118.28,2021,1
13644,161.93,2021,1
13804,0.18,2021,1
13807,30.33,2021,1
13902,28.37,2021,1
13960,19.53,2021,1
14425,12.0,2021,1
14470,8.45,2021,1
14629,121.73,2021,1
14633,80.05,2021,1
14700,331.63,2021,1
14714,238.1,2021,1
14735,387.7,2021,1
14765,1031.18,2021,1
14915,960.07,2021,1
14953,38.83,2021,1
14967,7.48,2021,1
15110,0.12,2021,1
15179,2.62,2021,1
15345,291.48,2021,1
15416,5.65,2021,1
15472,152.05,2021,1
15736,487.15,2021,1
16043,245.65,2021,1
16052,576.18,2021,1
16118,1387.87,2021,1
16414,220.32,2021,1
16417,0.07,2021,1
16450,339.38,2021,1
16473,0.73,2021,1
16632,862.42,2021,1
16725,787.18,2021,1
16728,201.93,2021,1
16825,0.27,2021,1
16832,0.1,2021,1
16863,10.92,2021,1
16991,1490.52,2021,1
17159,166.88,2021,1
17317,6.32,2021,1
17524,146.22,2021,1
17943,7.0,2021,1
18314,2.1,2021,1
18319,309.37,2021,1
18360,582.57,2021,1
18510,4.73,2021,1
18678,174.03,2021,1
18692,243.1,2021,1
18719,118.62,2021,1
18722,121.03,2021,1
18865,0.18,2021,1
18954,686.15,2021,1
19005,340.22,2021,1
19053,16.23,2021,1
19074,39.13,2021,1
19124,502.43,2021,1
19150,133.37,2021,1
19178,27.17,2021,1
19268,70.33,2021,1
19347,14.23,2021,1
19562,925.37,2021,1
19636,21.1,2021,1
19665,452.23,2021,1
19692,117.28,2021,1
19741,0.42,2021,1
19821,132.02,2021,1
19845,2.63,2021,1
19900,54.52,2021,1
19954,919.23,2021,1
19969,3.4,2021,1
20120,674.35,2021,1
20556,0.17,2021,1
20733,265.4,2021,1
21569,1147.38,2021,1
21633,205.27,2021,1
21793,19.57,2021,1
21801,2.2,2021,1
22161,0.07,2021,1
22195,1.68,2021,1
22351,0.23,2021,1
22476,146.33,2021,1
22533,529.53,2021,1
22653,0.08,2021,1
23526,1.02,2021,1
23708,539.58,2021,1
24006,792.2,2021,1
24423,1001.68,2021,1
24434,16.9,2021,1
24451,112.48,2021,1
24924,227.93,2021,1
25047,93.53,2021,1
25057,412.98,2021,1
25156,376.07,2021,1
25211,765.03,2021,1
25308,611.98,2021,1
25359,1120.95,2021,1
25863,93.03,2021,1
25992,23.58,2021,1
26922,2.42,2021,1
26933,386.95,2021,1
26949,3.2,2021,1
26958,177.08,2021,1
27104,0.07,2021,1
27576,392.03,2021,1
27832,5.9,2021,1
29303,1220.87,2021,1
30427,6.55,2021,1
30439,0.08,2021,1
31588,4.55,2021,1
32237,449.73,2021,1
32669,67.03,2021,1
32973,36.62,2021,1
33796,176.83,2021,1
33916,2.85,2021,1
34049,14.3,2021,1
34081,1.93,2021,1
34981,0.43,2021,1
35147,18.37,2021,1
37017,228.13,2021,1
37860,195.97,2021,1
38977,245.07,2021,1
39298,8.88,2021,1
40867,22.53,2021,1
41336,471.08,2021,1
41451,105.42,2021,1
41613,328.77,2021,1
42675,1730.2,2021,1
42928,235.8,2021,1
44291,350.95,2021,1
52075,0.32,2021,1
52866,22.78,2021,1
55709,0.08,2021,1
58007,159.67,2021,1
58539,24.05,2021,1
59292,48.38,2021,1
63369,88.7,2021,1
70008,113.53,2021,1
71149,1055.73,2021,1
71758,101.9,2021,1
74005,2.93,2021,1
75080,364.58,2021,1
86013,5.52,2021,1
98559,415.07,2021,1
101613,416.35,2021,1
102023,995.93,2021,1
103625,65.82,2021,1
111107,821.58,2021,1
111643,23.27,2021,1
113546,6.48,2021,1
115084,5.3,2021,1
115657,524.55,2021,1
120374,475.57,2021,1
123732,26.37,2021,1
134788,55.1,2021,1
135372,45.77,2021,1
137389,598.3,2021,1
137893,756.37,2021,1
139185,14.83,2021,1
141064,119.3,2021,1
142411,0.23,2021,1
143012,90.2,2021,1
143038,753.02,2021,1
143216,872.45,2021,1
143289,32.33,2021,1
143305,37.17,2021,1
143327,37.22,2021,1
143392,278.65,2021,1
143407,19.98,2021,1
143444,63.5,2021,1
143466,27.97,2021,1
143489,0.77,2021,1
143514,49.9,2021,1
143519,9.47,2021,1
143523,747.35,2021,1
143527,1147.55,2021,1
143536,7.28,2021,1
143561,541.97,2021,1
143597,6.05,2021,1
143599,55.58,2021,1
143643,524.8,2021,1
143655,6.63,2021,1
143691,22.23,2021,1
143693,48.1,2021,1
143701,375.88,2021,1
143711,45.5,2021,1
143746,325.0,2021,1
143770,167.87,2021,1
143777,64.72,2021,1
143781,1128.48,2021,1
143797,505.35,2021,1
143801,105.22,2021,1
143853,636.7,2021,1
143920,31.23,2021,1
143923,0.35,2021,1
143958,41.95,2021,1
144083,72.95,2021,1
144087,0.08,2021,1
144090,1.95,2021,1
144119,2.25,2021,1
144126,461.62,2021,1
144164,579.62,2021,1
144174,571.18,2021,1
144208,79.18,2021,1
144220,39.83,2021,1
144230,21.52,2021,1
144240,215.55,2021,1
144273,11.57,2021,1
144293,1112.95,2021,1
144305,394.15,2021,1
144343,242.28,2021,1
144348,390.38,2021,1
144355,25.15,2021,1
144378,1370.17,2021,1
144381,315.87,2021,1
144384,147.5,2021,1
144387,71.88,2021,1
144395,533.0,2021,1
144400,543.53,2021,1
144403,290.0,2021,1
144426,615.8,2021,1
144444,65.95,2021,1
144467,56.43,2021,1
144492,211.95,2021,1
144556,405.68,2021,1
144565,612.32,2021,1
144599,74.88,2021,1
144627,688.88,2021,1
144638,39.57,2021,1
144644,101.5,2021,1
144681,281.95,2021,1
144682,436.07,2021,1
144707,357.07,2021,1
144713,7.65,2021,1
144749,1022.48,2021,1
144764,432.85,2021,1
144786,868.28,2021,1
144788,574.95,2021,1
144789,73.33,2021,1
144843,2245.8,2021,1
144869,1366.93,2021,1
144873,146.52,2021,1
144874,522.83,2021,1
144900,548.15,2021,1
144907,0.72,2021,1
144912,37.73,2021,1
144929,550.2,2021,1
144939,744.08,2021,1
144956,115.9,2021,1
144987,237.87,2021,1
145013,271.75,2021,1
145050,504.75,2021,1
145089,494.5,2021,1
145091,130.93,2021,1
145135,884.43,2021,1
145167,256.18,2021,1
145179,18.63,2021,1
145183,184.28,2021,1
145185,148.35,2021,1
145190,5.45,2021,1
145196,45.02,2021,1
145212,105.85,2021,1
145230,6.97,2021,1
145231,39.27,2021,1
145235,24.3,2021,1
145240,759.15,2021,1
145254,408.35,2021,1
145258,350.23,2021,1
145278,155.33,2021,1
145281,141.47,2021,1
145285,1885.12,2021,1
145290,2202.12,2021,1
145308,237.77,2021,1
145310,4.98,2021,1
145344,8.6,2021,1
145345,137.27,2021,1
145349,390.95,2021,1
145353,486.95,2021,1
145358,44.32,2021,1
145370,1101.9,2021,1
145386,412.33,2021,1
145399,0.05,2021,1
145464,68.45,2021,1
145477,115.23,2021,1
145502,1503.27,2021,1
145560,260.48,2021,1
145561,20.87,2021,1
145569,647.22,2021,1
145628,0.35,2021,1
145672,1811.25,2021,1
145681,564.4,2021,1
145684,1.88,2021,1
145730,1962.43,2021,1
145747,37.1,2021,1
145751,53.1,2021,1
145754,8.83,2021,1
145762,609.87,2021,1
145768,822.85,2021,1
145773,2.68,2021,1
145774,28.05,2021,1
145792,105.37,2021,1
145793,204.17,2021,1
145795,931.72,2021,1
145796,800.58,2021,1
145813,320.27,2021,1
145821,259.73,2021,1
145822,3.28,2021,1
145834,1104.47,2021,1
145842,0.15,2021,1
145853,94.3,2021,1
145867,197.88,2021,1
145868,280.47,2021,1
145873,1729.75,2021,1
145877,107.25,2021,1
145899,374.92,2021,1
145903,1.48,2021,1
145905,2693.88,2021,1
145915,2810.63,2021,1
145944,305.28,2021,1
145954,636.57,2021,1
145957,19.13,2021,1
145965,926.43,2021,1
145993,743.62,2021,1
146015,977.52,2021,1
146021,441.77,2021,1
146036,72.13,2021,1
146049,220.87,2021,1
146051,20.02,2021,1
146052,462.4,2021,1
146068,42.85,2021,1
146133,391.8,2021,1
146144,83.57,2021,1
146145,31.12,2021,1
146149,371.68,2021,1
146172,600.25,2021,1
146185,44.33,2021,1
146189,192.72,2021,1
146201,1247.5,2021,1
146224,620.02,2021,1
146249,25.37,2021,1
146252,177.8,2021,1
146308,310.38,2021,1
146339,1147.05,2021,1
146352,817.13,2021,1
146367,801.77,2021,1
146384,25.48,2021,1
146397,1455.67,2021,1
146419,0.23,2021,1
146424,456.38,2021,1
146427,476.58,2021,1
146429,0.25,2021,1
146457,460.25,2021,1
146479,1360.68,2021,1
146480,168.8,2021,1
146485,431.97,2021,1
146487,119.35,2021,1
146498,1200.85,2021,1
146514,708.0,2021,1
146518,493.05,2021,1
146526,341.0,2021,1
146536,372.93,2021,1
146542,54.88,2021,1
146551,56.43,2021,1
146552,0.43,2021,1
146555,2.12,2021,1
146568,9.67,2021,1
146578,632.4,2021,1
146608,695.6,2021,1
146613,2186.68,2021,1
146625,65.13,2021,1
146675,1.45,2021,1
146730,76.65,2021,1
146734,19.18,2021,1
146760,38.85,2021,1
146767,440.23,2021,1
146772,39.27,2021,1
146788,1534.88,2021,1
146799,162.6,2021,1
146801,756.17,2021,1
146807,223.9,2021,1
146821,302.12,2021,1
146851,353.88,2021,1
146853,29.53,2021,1
146855,6.92,2021,1
146859,215.18,2021,1
146865,68.7,2021,1
146866,952.3,2021,1
146872,958.22,2021,1
146880,66.53,2021,1
146888,176.77,2021,1
146891,861.13,2021,1
146897,130.9,2021,1
146906,9.83,2021,1
146907,54.15,2021,1
146908,121.43,2021,1
146909,139.73,2021,1
146914,276.08,2021,1
146929,2.33,2021,1
146932,37.77,2021,1
146937,76.37,2021,1
146940,0.17,2021,1
146948,318.62,2021,1
146958,633.97,2021,1
146960,448.6,2021,1
146964,282.77,2021,1
146976,413.65,2021,1
146977,434.65,2021,1
146990,168.52,2021,1
146991,193.72,2021,1
147005,340.08,2021,1
147013,112.9,2021,1
147015,700.97,2021,1
147025,23.12,2021,1
147043,438.03,2021,1
147044,0.8,2021,1
147045,1072.68,2021,1
147047,499.78,2021,1
147053,33.0,2021,1
147057,347.85,2021,1
147059,155.47,2021,1
147061,954.75,2021,1
147062,37.6,2021,1
147066,224.63,2021,1
147076,10.35,2021,1
147083,1712.27,2021,1
147087,349.07,2021,1
147102,426.8,2021,1
147111,17.32,2021,1
147136,420.23,2021,1
147142,359.02,2021,1
147143,750.12,2021,1
147146,59.62,2021,1
147148,547.43,2021,1
147149,266.07,2021,1
147150,175.1,2021,1
147152,69.62,2021,1
147158,499.15,2021,1
147159,2.7,2021,1
147161,140.32,2021,1
147169,540.97,2021,1
147178,60.95,2021,1
147180,445.78,2021,1
147181,18.15,2021,1
147183,315.47,2021,1
147197,534.48,2021,1
147200,440.95,2021,1
147217,662.72,2021,1
147231,175.45,2021,1
147236,1482.8,2021,1
147249,36.48,2021,1
147258,1454.27,2021,1
147259,0.35,2021,1
147269,335.5,2021,1
147290,246.97,2021,1
147291,11.37,2021,1
147305,54.95,2021,1
147317,350.1,2021,1
147319,54.57,2021,1
147323,33.13,2021,1
147338,1507.5,2021,1
147346,106.38,2021,1
147356,681.65,2021,1
147359,33.35,2021,1
147368,96.73,2021,1
147385,952.58,2021,1
147388,181.52,2021,1
147405,491.32,2021,1
147430,642.07,2021,1
147437,715.17,2021,1
147441,34.57,2021,1
147444,151.08,2021,1
147446,630.37,2021,1
147447,219.18,2021,1
147448,873.33,2021,1
147449,233.15,2021,1
147460,71.88,2021,1
147473,2585.15,2021,1
147479,1163.55,2021,1
147506,193.87,2021,1
147515,13.05,2021,1
147526,327.18,2021,1
147530,334.0,2021,1
147546,273.4,2021,1
147550,40.12,2021,1
147555,464.37,2021,1
147568,0.95,2021,1
147576,1254.07,2021,1
147579,65.32,2021,1
147591,80.08,2021,1
147593,795.88,2021,1
147600,540.73,2021,1
147604,1458.12,2021,1
147612,260.88,2021,1
147618,1507.28,2021,1
147625,16.27,2021,1
147643,88.07,2021,1
147666,8.92,2021,1
147676,553.95,2021,1
147687,2707.22,2021,1
147715,280.0,2021,1
147733,599.62,2021,1
147737,521.13,2021,1
147755,569.0,2021,1
147763,240.0,2021,1
147773,2950.62,2021,1
147801,30.95,2021,1
147804,301.1,2021,1
147876,703.22,2021,1
147884,294.97,2021,1
147903,659.67,2021,1
147906,460.2,2021,1
147959,510.5,2021,1
147991,38.5,2021,1
147992,26.57,2021,1
147993,762.73,2021,1
148002,403.03,2021,1
148049,249.72,2021,1
148053,0.73,2021,1
148054,1271.82,2021,1
148089,5.57,2021,1
148094,305.85,2021,1
148103,321.18,2021,1
148109,354.72,2021,1
148126,431.75,2021,1
148128,72.78,2021,1
148134,788.32,2021,1
148194,856.13,2021,1
148222,1558.0,2021,1
148228,2.7,2021,1
148257,1969.82,2021,1
148263,333.37,2021,1
148265,1205.18,2021,1
148272,1124.07,2021,1
148280,24.3,2021,1
148297,65.18,2021,1
148326,839.1,2021,1
148328,0.93,2021,1
148329,433.82,2021,1
148330,613.42,2021,1
148339,81.68,2021,1
148344,69.87,2021,1
148346,562.72,2021,1
148356,59.1,2021,1
148372,155.55,2021,1
148411,274.38,2021,1
148412,50.68,2021,1
148420,57.8,2021,1
148455,418.28,2021,1
148467,490.05,2021,1
148486,290.27,2021,1
148488,882.98,2021,1
148497,1504.05,2021,1
148527,1286.95,2021,1
148531,236.07,2021,1
148559,921.53,2021,1
148577,80.82,2021,1
148584,494.6,2021,1
148601,0.3,2021,1
148618,19.83,2021,1
148628,160.75,2021,1
148643,116.9,2021,1
148646,389.98,2021,1
148667,1370.88,2021,1
148669,246.68,2021,1
148670,107.78,2021,1
148685,37.68,2021,1
148712,0.63,2021,1
148715,546.62,2021,1
148758,34.5,2021,1
148777,116.33,2021,1
148778,79.48,2021,1
148785,1440.65,2021,1
148787,132.97,2021,1
148793,1350.33,2021,1
148812,21.17,2021,1
148814,179.98,2021,1
148817,1022.78,2021,1
148837,1053.97,2021,1
148854,5.7,2021,1
148882,17.4,2021,1
148886,1881.9,2021,1
148901,1524.25,2021,1
148919,88.3,2021,1
148927,625.07,2021,1
148933,1039.57,2021,1
148939,2460.25,2021,1
148948,292.47,2021,1
148996,74.08,2021,1
149015,2728.23,2021,1
149023,169.08,2021,1
149027,3.8,2021,1
149037,51.63,2021,1
149038,141.4,2021,1
149044,204.07,2021,1
149049,162.45,2021,1
149064,1130.32,2021,1
149109,366.5,2021,1
149122,623.75,2021,1
149123,49.17,2021,1
149125,926.82,2021,1
149131,387.2,2021,1
149135,552.77,2021,1
149195,824.35,2021,1
149197,67.7,2021,1
149218,2910.43,2021,1
149241,755.25,2021,1
149253,22.73,2021,1
149260,422.13,2021,1
149290,6.85,2021,1
149303,647.88,2021,1
149323,0.25,2021,1
149361,108.53,2021,1
149402,509.32,2021,1
149404,532.35,2021,1
149455,352.8,2021,1
149474,239.02,2021,1
149494,1429.08,2021,1
149500,814.02,2021,1
149515,77.45,2021,1
149546,8.7,2021,1
149547,263.92,2021,1
149548,394.38,2021,1
149554,109.9,2021,1
149566,1002.73,2021,1
149569,16.18,2021,1
149577,680.83,2021,1
149584,344.93,2021,1
149591,874.05,2021,1
149610,200.85,2021,1
149617,214.38,2021,1
149633,230.92,2021,1
149636,95.57,2021,1
149652,532.2,2021,1
149690,126.78,2021,1
149763,1111.6,2021,1
149770,547.88,2021,1
149812,2035.33,2021,1
149815,829.72,2021,1
149844,26.0,2021,1
149849,119.85,2021,1
149887,554.97,2021,1
149892,204.6,2021,1
149903,311.12,2021,1
149946,250.32,2021,1
149950,399.85,2021,1
149951,275.83,2021,1
149960,460.68,2021,1
150015,62.18,2021,1
150052,106.12,2021,1
150053,117.3,2021,1
150059,400.67,2021,1
150061,2558.0,2021,1
150064,845.02,2021,1
150076,27.02,2021,1
150090,910.22,2021,1
150094,33.17,2021,1
150127,16.62,2021,1
150147,114.27,2021,1
150158,0.12,2021,1
150269,207.45,2021,1
150288,105.82,2021,1
150462,6.9,2021,1
150582,905.27,2021,1
150663,734.93,2021,1
150664,35.57,2021,1
150678,311.35,2021,1
150733,111.55,2021,1
150757,356.68,2021,1
150819,1012.68,2021,1
150851,74.45,2021,1
150854,679.33,2021,1
150861,444.35,2021,1
150864,408.98,2021,1
150890,1075.35,2021,1
150906,37.1,2021,1
150949,3185.95,2021,1
150981,176.55,2021,1
151037,19.48,2021,1
151082,1.6,2021,1
151113,2906.62,2021,1
151153,100.2,2021,1
151156,659.42,2021,1
151171,218.77,2021,1
151188,657.5,2021,1
151197,5.8,2021,1
151287,3.97,2021,1
151313,662.93,2021,1
151321,16.48,2021,1
151366,278.27,2021,1
151402,335.23,2021,1
151404,2881.6,2021,1
151418,0.28,2021,1
151428,329.15,2021,1
151494,0.2,2021,1
151559,13.65,2021,1
151574,7.12,2021,1
151620,466.62,2021,1
151638,437.35,2021,1
151643,450.82,2021,1
151663,170.25,2021,1
151694,2628.42,2021,1
151709,917.62,2021,1
151759,475.17,2021,1
151765,950.4,2021,1
151779,102.1,2021,1
151783,298.78,2021,1
151811,652.23,2021,1
151819,67.6,2021,1
151829,87.68,2021,1
151849,530.53,2021,1
151879,518.1,2021,1
151886,1188.72,2021,1
151892,73.15,2021,1
151950,438.7,2021,1
151952,24.12,2021,1
151953,682.6,2021,1
151962,371.32,2021,1
151981,964.77,2021,1
151988,241.13,2021,1
152006,31.0,2021,1
152033,54.4,2021,1
152060,226.73,2021,1
152068,78.62,2021,1
152082,37.23,2021,1
152109,1019.92,2021,1
152123,1844.02,2021,1
152138,11.35,2021,1
152140,77.25,2021,1
152141,221.48,2021,1
152174,127.37,2021,1
152177,2860.92,2021,1
152232,420.4,2021,1
152249,48.47,2021,1
152253,355.27,2021,1
152265,2077.53,2021,1
152267,317.05,2021,1
152285,1827.5,2021,1
152336,326.48,2021,1
152346,456.12,2021,1
152353,710.22,2021,1
152360,107.7,2021,1
152369,420.82,2021,1
152402,211.57,2021,1
152421,64.75,2021,1
152429,1186.98,2021,1
152472,2261.85,2021,1
152502,197.3,2021,1
152533,105.93,2021,1
152551,42.15,2021,1
152601,307.05,2021,1
152611,1288.0,2021,1
152659,888.05,2021,1
152692,1328.55,2021,1
152766,228.57,2021,1
152811,1030.28,2021,1
152825,26.32,2021,1
152826,0.12,2021,1
152855,238.5,2021,1
152884,333.22,2021,1
152896,108.77,2021,1
152969,398.15,2021,1
152970,664.0,2021,1
152978,177.65,2021,1
152979,593.82,2021,1
152999,658.0,2021,1
153050,946.63,2021,1
153091,675.25,2021,1
153103,737.12,2021,1
153223,1326.68,2021,1
153229,178.55,2021,1
153235,0.13,2021,1
153255,1329.48,2021,1
153351,832.48,2021,1
153379,0.98,2021,1
153388,79.75,2021,1
153478,488.78,2021,1
153509,1740.48,2021,1
153519,1902.13,2021,1
153526,949.75,2021,1
153558,1870.82,2021,1
153574,301.2,2021,1
153700,194.98,2021,1
153726,345.02,2021,1
153741,705.83,2021,1
153762,580.75,2021,1
153773,198.67,2021,1
153885,299.35,2021,1
153895,261.15,2021,1
153897,7.92,2021,1
153931,661.85,2021,1
153934,373.17,2021,1
153938,323.05,2021,1
153953,989.88,2021,1
153956,201.83,2021,1
153971,4.92,2021,1
153972,2834.28,2021,1
153974,231.35,2021,1
153987,775.28,2021,1
154046,571.18,2021,1
154050,246.15,2021,1
154092,962.97,2021,1
154108,150.52,2021,1
154128,29.75,2021,1
154133,130.73,2021,1
154143,211.2,2021,1
154171,887.1,2021,1
154181,1424.18,2021,1
154300,228.6,2021,1
154320,274.73,2021,1
154378,638.63,2021,1
154458,532.1,2021,1
154460,0.05,2021,1
154491,523.13,2021,1
154508,360.97,2021,1
154509,643.17,2021,1
154556,1383.57,2021,1
154559,62.87,2021,1
154576,419.92,2021,1
154600,415.22,2021,1
154656,345.2,2021,1
154674,252.57,2021,1
154713,36.83,2021,1
154750,417.25,2021,1
154765,99.53,2021,1
154821,1104.77,2021,1
154853,512.77,2021,1
154921,35.22,2021,1
154995,259.18,2021,1
155034,1058.55,2021,1
155035,351.13,2021,1
155037,425.55,2021,1
155073,178.07,2021,1
155087,11.42,2021,1
155096,309.78,2021,1
155116,90.92,2021,1
155280,288.47,2021,1
155301,185.67,2021,1
155427,1388.75,2021,1
155431,250.58,2021,1
155444,484.17,2021,1
155456,878.15,2021,1
155459,436.77,2021,1
155462,687.27,2021,1
155466,505.05,2021,1
155494,194.12,2021,1
155621,1586.85,2021,1
155628,5.85,2021,1
155694,306.13,2021,1
155712,26.27,2021,1
155741,300.65,2021,1
155744,141.73,2021,1
155747,54.37,2021,1
155805,63.07,2021,1
155816,0.07,2021,1
155845,232.27,2021,1
155897,97.67,2021,1
155912,270.17,2021,1
155918,509.05,2021,1
155924,749.98,2021,1
155926,69.53,2021,1
155961,38.9,2021,1
155973,635.02,2021,1
155987,159.82,2021,1
155992,353.88,2021,1
156042,641.63,2021,1
156057,843.28,2021,1
156077,100.02,2021,1
156078,190.7,2021,1
156080,96.02,2021,1
156099,15.63,2021,1
156132,23.87,2021,1
156152,9.43,2021,1
156159,574.47,2021,1
156167,880.03,2021,1
156171,154.95,2021,1
156180,19.18,2021,1
156182,172.95,2021,1
156184,657.43,2021,1
156191,39.43,2021,1
156194,5.82,2021,1
156206,1348.98,2021,1
156211,149.77,2021,1
156218,580.92,2021,1
156219,914.37,2021,1
156226,129.37,2021,1
156231,394.8,2021,1
156234,234.73,2021,1
156240,125.62,2021,1
156241,944.38,2021,1
156250,154.87,2021,1
156251,153.07,2021,1
156253,397.47,2021,1
156257,795.08,2021,1
156271,121.75,2021,1
156274,29.02,2021,1
156276,215.33,2021,1
156291,161.15,2021,1
156293,177.35,2021,1
156296,26.57,2021,1
156318,14.7,2021,1
156319,365.22,2021,1
156323,2.1,2021,1
156324,1417.85,2021,1
156325,42.87,2021,1
156343,139.4,2021,1
156344,681.78,2021,1
156348,614.47,2021,1
156360,465.18,2021,1
156362,102.55,2021,1
156388,322.4,2021,1
156389,103.57,2021,1
156391,155.32,2021,1
156399,759.35,2021,1
156400,53.5,2021,1
156406,848.27,2021,1
156407,532.32,2021,1
156409,41.45,2021,1
156417,474.3,2021,1
156427,502.03,2021,1
156428,337.15,2021,1
156431,25.12,2021,1
156439,46.97,2021,1
156441,311.6,2021,1
156444,23.25,2021,1
156446,415.77,2021,1
156461,698.67,2021,1
156464,181.88,2021,1
156467,11.3,2021,1
156482,460.35,2021,1
156484,1029.32,2021,1
156487,250.82,2021,1
156494,2.73,2021,1
156498,659.53,2021,1
156501,6.22,2021,1
156504,189.4,2021,1
156510,150.07,2021,1
156512,246.5,2021,1
156519,405.88,2021,1
156521,274.22,2021,1
156534,1311.15,2021,1
156541,252.8,2021,1
156543,70.25,2021,1
156547,876.27,2021,1
156549,88.17,2021,1
156551,12.22,2021,1
156561,434.55,2021,1
156564,30.07,2021,1
156568,4.25,2021,1
156582,189.6,2021,1
156584,259.03,2021,1
156587,136.3,2021,1
156588,40.52,2021,1
156592,378.27,2021,1
156604,0.83,2021,1
156605,80.63,2021,1
156607,70.83,2021,1
156608,422.48,2021,1
156610,839.17,2021,1
156612,157.78,2021,1
156619,9.98,2021,1
156631,197.17,2021,1
156647,1322.18,2021,1
156649,69.03,2021,1
156656,829.48,2021,1
156661,1.52,2021,1
156674,525.92,2021,1
156680,289.67,2021,1
156686,932.75,2021,1
156687,72.38,2021,1
156691,178.42,2021,1
156693,299.12,2021,1
156694,514.73,2021,1
156695,950.02,2021,1
156703,153.53,2021,1
156708,20.15,2021,1
156716,527.73,2021,1
156719,168.42,2021,1
156725,139.38,2021,1
156727,70.43,2021,1
156743,124.52,2021,1
156748,335.43,2021,1
156752,121.02,2021,1
156753,74.62,2021,1
156757,496.35,2021,1
156760,162.05,2021,1
156770,64.93,2021,1
156772,121.07,2021,1
156774,68.77,2021,1
156775,451.88,2021,1
156777,0.12,2021,1
156778,123.58,2021,1
156780,0.07,2021,1
156787,201.48,2021,1
156795,18.32,2021,1
156822,216.75,2021,1
156831,816.57,2021,1
156838,66.13,2021,1
156841,328.68,2021,1
156843,465.7,2021,1
156844,652.75,2021,1
156845,985.0,2021,1
156896,1257.48,2021,1
156901,136.4,2021,1
156905,352.15,2021,1
156908,254.92,2021,1
156921,12.45,2021,1
156931,262.98,2021,1
156966,351.92,2021,1
156975,39.4,2021,1
156996,2593.6,2021,1
157012,114.75,2021,1
157039,324.6,2021,1
157115,2446.62,2021,1
157118,190.33,2021,1
157134,163.95,2021,1
157146,91.62,2021,1
157166,589.98,2021,1
157184,132.5,2021,1
157198,232.97,2021,1
157202,147.75,2021,1
157218,440.82,2021,1
157232,632.92,2021,1
157248,426.32,2021,1
157272,13.15,2021,1
157277,1187.9,2021,1
157285,111.87,2021,1
157306,63.8,2021,1
157313,178.4,2021,1
157334,589.83,2021,1
157360,357.75,2021,1
157377,107.57,2021,1
157419,274.72,2021,1
157423,341.95,2021,1
157465,234.17,2021,1
157476,446.65,2021,1
157525,2.62,2021,1
157526,57.03,2021,1
157536,21.97,2021,1
157568,0.07,2021,1
157578,62.05,2021,1
157594,1.13,2021,1
157600,120.0,2021,1
157642,286.55,2021,1
157653,70.92,2021,1
